reading_id,date,hour,location_id,PM2.5,PM10,NO2,CO,O3,AQI_value,AQI_category,neighborhood_name,zone_type,population_density,avg_income_level,distance_from_city_center_km,temperature,humidity,wind_speed,rainfall
24546,2024-04-12,6,6,13.2,17.6,28.5,0.7,18.6,22.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24547,2024-04-12,6,7,9.6,12.8,23.1,0.4,28.8,16.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24548,2024-04-12,6,8,34.2,45.6,46.6,1.4,31.9,57.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24549,2024-04-12,6,9,27.0,36.0,39.5,1.6,8.4,45.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24550,2024-04-12,6,10,29.7,28.8,49.5,1.3,36.1,36.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24551,2024-04-12,7,1,32.4,43.2,19.9,0.5,23.1,54.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24552,2024-04-12,7,2,16.8,22.4,16.3,1.2,21.5,28.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24553,2024-04-12,7,3,44.4,59.2,38.7,0.4,9.9,74.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24554,2024-04-12,7,4,38.4,51.2,49.8,1.4,17.8,64.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24555,2024-04-12,7,5,16.8,22.4,21.3,0.8,17.8,28.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24556,2024-04-12,7,6,22.2,29.6,47.9,0.7,23.7,37.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24557,2024-04-12,7,7,31.8,42.4,35.8,0.6,29.2,53.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24558,2024-04-12,7,8,25.2,33.6,41.0,1.5,15.8,42.0,Good,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24559,2024-04-12,7,9,21.0,28.0,15.8,1.6,16.0,35.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24560,2024-04-12,7,10,22.8,30.4,49.4,1.7,37.0,38.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24561,2024-04-12,8,1,46.2,61.6,39.8,1.3,29.8,77.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24562,2024-04-12,8,2,43.8,58.4,10.6,1.4,22.9,73.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24563,2024-04-12,8,3,57.0,76.0,24.9,0.6,19.1,95.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24564,2024-04-12,8,4,43.8,58.4,41.0,1.3,21.5,73.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24565,2024-04-12,8,5,63.6,84.8,46.8,1.4,7.4,106.0,Unhealthy for Sensitive Groups,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24566,2024-04-12,8,6,60.3,40.0,19.9,1.1,37.2,50.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24567,2024-04-12,8,7,57.0,76.0,38.2,1.5,30.3,95.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24568,2024-04-12,8,8,67.2,89.6,20.7,0.3,5.4,112.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24569,2024-04-12,8,9,51.0,68.0,38.4,0.3,11.8,85.0,Moderate,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24570,2024-04-12,8,10,41.4,55.2,47.0,1.7,36.5,69.0,Moderate,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24571,2024-04-12,9,1,61.8,82.4,21.2,1.8,39.1,103.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24572,2024-04-12,9,2,54.0,72.0,33.7,1.6,18.1,90.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24573,2024-04-12,9,3,75.0,100.0,46.1,0.8,30.4,125.0,Unhealthy for Sensitive Groups,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24574,2024-04-12,9,4,36.0,48.0,18.8,1.0,5.5,60.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24575,2024-04-12,9,5,45.6,60.8,47.7,0.3,27.8,76.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24576,2024-04-12,9,6,52.8,70.4,12.2,0.3,22.7,88.0,Moderate,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24577,2024-04-12,9,7,54.0,72.0,36.2,0.7,39.6,90.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24578,2024-04-12,9,8,66.6,88.8,22.4,1.7,10.4,111.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24579,2024-04-12,9,9,55.8,74.4,11.6,0.4,17.2,93.0,Moderate,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24580,2024-04-12,9,10,46.2,61.6,19.6,1.4,13.7,77.0,Moderate,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24581,2024-04-12,10,1,27.0,36.0,41.1,1.2,7.5,45.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24582,2024-04-12,10,2,44.4,59.2,39.7,1.7,24.4,74.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24583,2024-04-12,10,3,49.8,66.4,26.5,1.4,19.4,83.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24584,2024-04-12,10,4,34.2,45.6,33.5,1.9,30.0,57.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24585,2024-04-12,10,5,24.6,32.8,22.1,1.2,31.5,41.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24586,2024-04-12,10,6,22.8,30.4,39.4,0.2,18.4,38.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24587,2024-04-12,10,7,31.2,41.6,45.7,1.2,14.1,52.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24588,2024-04-12,10,8,33.6,44.8,22.7,1.5,15.2,56.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24589,2024-04-12,10,9,16.8,22.4,11.8,0.7,9.2,28.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24590,2024-04-12,10,10,33.6,44.8,11.9,1.5,38.1,56.0,Moderate,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24591,2024-04-12,11,1,31.8,42.4,46.9,1.6,7.1,53.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24592,2024-04-12,11,2,42.0,56.0,32.3,1.3,26.4,70.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24593,2024-04-12,11,3,37.2,49.6,23.0,0.8,35.2,62.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24594,2024-04-12,11,4,27.6,36.8,39.5,0.9,30.3,46.0,Good,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24595,2024-04-12,11,5,36.0,48.0,12.2,0.1,24.0,60.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24596,2024-04-12,11,6,20.4,27.2,14.8,0.5,12.3,34.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24597,2024-04-12,11,7,25.2,33.6,13.6,1.1,30.9,42.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24598,2024-04-12,11,8,18.6,24.8,44.1,1.3,39.2,31.0,Good,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24599,2024-04-12,11,9,29.4,39.2,47.6,1.9,19.5,49.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24600,2024-04-12,11,10,13.2,17.6,14.4,0.1,22.0,22.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24601,2024-04-12,12,1,25.8,34.4,17.0,1.7,24.2,43.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24602,2024-04-12,12,2,19.2,25.6,38.5,1.8,30.4,32.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24603,2024-04-12,12,3,39.6,52.8,36.1,0.6,34.7,66.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24604,2024-04-12,12,4,15.6,20.8,25.4,0.8,13.2,26.0,Good,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24605,2024-04-12,12,5,21.6,28.8,32.4,1.5,38.6,36.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24606,2024-04-12,12,6,26.4,35.2,37.6,1.9,33.6,44.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24607,2024-04-12,12,7,12.6,16.8,29.9,0.4,5.6,21.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24608,2024-04-12,12,8,31.2,41.6,31.5,1.6,36.2,52.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24609,2024-04-12,12,9,18.0,24.0,15.7,1.2,32.7,30.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24610,2024-04-12,12,10,13.8,18.4,45.5,1.0,22.2,23.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24611,2024-04-12,13,1,44.4,59.2,41.2,0.4,31.4,74.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24612,2024-04-12,13,2,9.0,12.0,15.3,1.6,25.6,15.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24613,2024-04-12,13,3,42.6,56.8,42.6,0.9,33.2,71.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24614,2024-04-12,13,4,25.2,33.6,37.6,0.8,24.6,42.0,Good,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24615,2024-04-12,13,5,19.2,25.6,37.5,0.1,5.7,32.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24616,2024-04-12,13,6,7.8,10.4,13.6,0.6,24.9,13.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24617,2024-04-12,13,7,18.0,40.8,23.4,0.2,39.1,51.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24618,2024-04-12,13,8,28.2,37.6,46.2,1.3,36.0,47.0,Good,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24619,2024-04-12,13,9,23.4,28.0,11.6,2.0,13.7,35.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24620,2024-04-12,13,10,18.6,24.8,12.7,0.4,9.4,31.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24621,2024-04-12,14,1,28.2,37.6,23.8,0.4,10.1,47.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24622,2024-04-12,14,2,6.0,8.0,29.0,1.7,20.4,10.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24623,2024-04-12,14,3,31.2,41.6,32.0,1.8,32.8,52.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24624,2024-04-12,14,4,37.8,50.4,39.6,1.5,9.0,63.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24625,2024-04-12,14,5,10.2,13.6,40.7,0.2,36.6,17.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24626,2024-04-12,14,6,7.8,10.4,46.0,1.7,29.5,13.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24627,2024-04-12,14,7,19.8,26.4,42.5,1.8,26.2,33.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24628,2024-04-12,14,8,23.4,31.2,47.2,0.7,16.3,39.0,Good,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24629,2024-04-12,14,9,23.4,31.2,35.4,0.5,19.8,39.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24630,2024-04-12,14,10,7.8,10.4,47.1,1.1,38.1,13.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24631,2024-04-12,15,1,26.4,35.2,49.6,1.9,27.7,44.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24632,2024-04-12,15,2,23.4,31.2,28.4,1.4,35.2,39.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24633,2024-04-12,15,3,41.4,55.2,10.2,0.6,13.5,69.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24634,2024-04-12,15,4,40.8,54.4,46.1,1.2,22.7,68.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24635,2024-04-12,15,5,21.6,28.8,11.8,0.4,20.6,36.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24636,2024-04-12,15,6,34.8,46.4,39.8,1.6,17.6,58.0,Moderate,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24637,2024-04-12,15,7,22.2,29.6,47.5,1.2,21.8,37.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24638,2024-04-12,15,8,37.2,49.6,24.4,0.5,7.9,52.5,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24639,2024-04-12,15,9,40.8,54.4,49.4,0.7,33.3,68.0,Moderate,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24640,2024-04-12,15,10,19.2,25.6,11.6,1.8,22.3,32.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24641,2024-04-12,16,1,17.4,23.2,10.1,0.3,5.7,29.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24642,2024-04-12,16,2,24.6,32.8,28.0,0.3,12.6,41.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24643,2024-04-12,16,3,30.0,40.0,21.3,0.2,29.1,50.0,Good,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24644,2024-04-12,16,4,27.0,36.0,29.7,1.8,20.4,45.0,Good,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24645,2024-04-12,16,5,41.4,55.2,44.9,1.2,6.3,69.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24646,2024-04-12,16,6,6.6,8.8,37.1,0.9,30.7,11.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24647,2024-04-12,16,7,26.4,35.2,23.5,0.4,22.5,44.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24648,2024-04-12,16,8,21.6,28.8,20.5,1.5,22.8,36.0,Good,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24649,2024-04-12,16,9,21.0,28.0,47.9,1.7,5.2,35.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24650,2024-04-12,16,10,24.6,32.8,36.5,1.4,11.8,41.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24651,2024-04-12,17,1,32.4,43.2,16.5,0.2,16.2,54.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24652,2024-04-12,17,2,21.6,28.8,44.0,0.8,33.4,36.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24653,2024-04-12,17,3,30.0,40.0,27.5,0.8,16.0,50.0,Good,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24654,2024-04-12,17,4,32.4,43.2,12.6,1.5,12.5,54.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24655,2024-04-12,17,5,39.0,52.0,41.4,1.9,8.4,65.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24656,2024-04-12,17,6,9.6,12.8,49.0,1.7,37.1,16.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24657,2024-04-12,17,7,40.8,54.4,44.1,0.3,33.1,68.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24658,2024-04-12,17,8,40.2,53.6,31.6,0.8,22.8,67.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24659,2024-04-12,17,9,36.0,48.0,31.8,2.0,31.0,60.0,Moderate,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24660,2024-04-12,17,10,20.4,27.2,29.0,1.0,22.3,34.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24661,2024-04-12,18,1,70.2,93.6,31.7,0.4,38.2,117.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24662,2024-04-12,18,2,44.4,59.2,16.8,0.9,25.0,74.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24663,2024-04-12,18,3,59.4,79.2,12.1,0.8,28.6,99.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24664,2024-04-12,18,4,66.6,88.8,40.8,1.7,39.5,111.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24665,2024-04-12,18,5,56.4,75.2,31.8,1.2,8.6,94.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24666,2024-04-12,18,6,43.8,61.6,29.0,0.7,18.8,77.0,Moderate,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24667,2024-04-12,18,7,31.2,41.6,16.6,0.4,31.3,85.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24668,2024-04-12,18,8,55.8,74.4,27.4,1.8,12.3,93.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24669,2024-04-12,18,9,43.2,57.6,16.4,1.0,10.7,72.0,Moderate,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24670,2024-04-12,18,10,52.2,69.6,40.8,1.6,37.5,87.0,Moderate,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24671,2024-04-12,19,1,58.2,77.6,31.5,1.9,27.6,97.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24672,2024-04-12,19,2,48.0,64.0,38.4,0.9,29.7,80.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24673,2024-04-12,19,3,89.4,119.2,12.5,2.0,11.6,149.0,Unhealthy for Sensitive Groups,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24674,2024-04-12,19,4,69.0,92.0,13.2,0.6,8.7,115.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24675,2024-04-12,19,5,63.0,84.0,29.7,0.8,11.5,105.0,Unhealthy for Sensitive Groups,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24676,2024-04-12,19,6,67.8,90.4,49.0,1.7,16.5,113.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24677,2024-04-12,19,7,61.2,81.6,13.3,1.0,28.1,102.0,Unhealthy for Sensitive Groups,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24678,2024-04-12,19,8,52.8,70.4,13.1,0.4,14.5,88.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24679,2024-04-12,19,9,45.6,60.8,27.2,1.1,24.9,76.0,Moderate,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24680,2024-04-12,19,10,56.4,75.2,11.2,0.1,37.2,94.0,Moderate,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24681,2024-04-12,20,1,11.4,15.2,22.0,0.2,16.7,19.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24682,2024-04-12,20,2,22.8,30.4,25.6,0.5,20.8,38.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24683,2024-04-12,20,3,16.2,21.6,26.3,0.4,19.2,27.0,Good,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24684,2024-04-12,20,4,30.6,40.8,32.0,1.7,23.6,51.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24685,2024-04-12,20,5,31.2,41.6,41.8,1.0,24.1,52.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24686,2024-04-12,20,6,20.4,27.2,28.6,0.8,33.7,34.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24687,2024-04-12,20,7,32.4,43.2,30.4,1.8,11.8,54.0,Moderate,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24688,2024-04-12,20,8,47.4,63.2,27.7,0.4,7.8,79.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24689,2024-04-12,20,9,22.2,29.6,20.3,2.0,13.0,37.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24690,2024-04-12,20,10,43.2,57.6,21.1,1.8,16.5,72.0,Moderate,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24691,2024-04-12,21,1,31.8,42.4,22.6,0.7,19.1,53.0,Moderate,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24692,2024-04-12,21,2,32.4,43.2,44.3,1.5,39.9,54.0,Moderate,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24693,2024-04-12,21,3,30.0,40.0,13.6,1.8,23.6,50.0,Good,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24694,2024-04-12,21,4,44.4,59.2,36.4,1.5,33.6,74.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24695,2024-04-12,21,5,33.0,44.0,10.6,1.4,36.2,55.0,Moderate,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24696,2024-04-12,21,6,31.2,41.6,32.6,0.8,27.6,52.0,Moderate,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24697,2024-04-12,21,7,24.0,32.0,37.5,1.7,36.4,40.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24698,2024-04-12,21,8,18.6,24.8,47.8,1.8,39.1,31.0,Good,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24699,2024-04-12,21,9,27.6,36.8,10.1,1.8,33.7,46.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24700,2024-04-12,21,10,6.0,8.0,12.6,0.6,5.2,10.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24701,2024-04-12,22,1,26.4,35.2,38.3,2.0,14.8,44.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24702,2024-04-12,22,2,25.2,33.6,36.1,1.5,36.3,42.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24703,2024-04-12,22,3,57.0,76.0,17.6,1.7,28.8,95.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24704,2024-04-12,22,4,32.4,43.2,34.5,1.4,8.8,54.0,Moderate,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24705,2024-04-12,22,5,25.2,33.6,35.1,0.1,19.0,42.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24706,2024-04-12,22,6,17.4,23.2,17.7,0.3,21.0,29.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24707,2024-04-12,22,7,11.4,15.2,15.9,0.5,28.2,19.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24708,2024-04-12,22,8,30.6,40.8,40.2,0.1,36.9,51.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24709,2024-04-12,22,9,24.6,32.8,29.1,1.6,39.3,41.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24710,2024-04-12,22,10,9.0,12.0,30.5,0.5,15.8,15.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24711,2024-04-12,23,1,19.2,25.6,35.2,1.4,39.6,32.0,Good,Industrial Heights,Industrial,50000,87311,12,20.6,79,8.5,5.2
24712,2024-04-12,23,2,19.2,25.6,25.9,1.6,26.3,32.0,Good,Green Valley,Residential,35000,51854,15,15.1,66,6.6,0.0
24713,2024-04-12,23,3,36.0,48.0,21.5,1.1,27.6,60.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.9,47,17.8,0.0
24714,2024-04-12,23,4,25.8,34.4,15.8,0.5,27.3,43.0,Good,East Port,Industrial,45000,87308,8,28.7,41,11.9,8.7
24715,2024-04-12,23,5,14.4,19.2,36.2,1.0,30.0,24.0,Good,Westside Suburbs,Residential,60000,53094,20,26.6,41,2.8,0.0
24716,2024-04-12,23,6,20.4,27.2,32.6,0.5,22.0,34.0,Good,Central Business District,Commercial,25000,48067,1,20.2,41,8.4,13.7
24717,2024-04-12,23,7,28.8,38.4,31.6,0.2,34.0,48.0,Good,North Park,Residential,40000,77384,10,18.2,60,2.5,0.0
24718,2024-04-12,23,8,30.6,40.8,14.6,0.1,30.3,51.0,Moderate,South Refinery,Industrial,30000,69515,14,18.6,75,2.4,19.0
24719,2024-04-12,23,9,18.6,24.8,17.0,1.6,36.8,31.0,Good,Riverside,Residential,55000,62322,5,21.1,67,19.4,0.0
24720,2024-04-12,23,10,22.8,30.4,16.3,0.6,33.6,38.0,Good,Market District,Commercial,42000,81651,4,12.9,59,24.5,7.8
24721,2024-04-13,0,1,28.2,37.6,48.3,1.2,7.7,47.0,Good,Industrial Heights,Industrial,50000,87311,12,16.7,64,8.2,7.2
24722,2024-04-13,0,2,13.2,17.6,26.9,1.9,25.6,22.0,Good,Green Valley,Residential,35000,51854,15,9.7,58,17.0,0.0
24723,2024-04-13,0,3,27.0,36.0,30.4,0.5,12.7,45.0,Good,Downtown Core,Commercial,80000,66108,2,20.0,65,6.1,7.8
24724,2024-04-13,0,4,51.0,68.0,27.8,0.9,18.5,85.0,Moderate,East Port,Industrial,45000,87308,8,21.2,89,23.8,0.0
24725,2024-04-13,0,5,22.8,30.4,28.0,0.9,16.6,38.0,Good,Westside Suburbs,Residential,60000,53094,20,15.6,87,17.5,0.0
24726,2024-04-13,0,6,21.6,28.8,29.5,1.3,33.6,36.0,Good,Central Business District,Commercial,25000,48067,1,25.9,49,8.2,0.0
24727,2024-04-13,0,7,16.8,22.4,35.6,1.2,15.4,28.0,Good,North Park,Residential,40000,77384,10,11.9,62,4.2,0.0
24728,2024-04-13,0,8,48.0,64.0,28.6,0.1,37.2,80.0,Moderate,South Refinery,Industrial,30000,69515,14,10.7,82,19.1,19.7
24729,2024-04-13,0,9,10.2,13.6,26.3,1.2,29.5,17.0,Good,Riverside,Residential,55000,62322,5,19.1,89,7.4,0.0
